p_market_H,p_market_D,p_market_A,elo_diff,form_diff,lam_diff,lam_sum,diff_model_market,outcome
0.3778492709973304,0.28811006913546444,0.33404065986720516,0.0,-0.26666666666666666,0.14704402807767014,2.236617058655089,-0.012991638505130965,2
0.5052471499293549,0.26645598973219586,0.2282968603384493,0.0,0.13333333333333336,0.5713013800267104,2.5300489686897167,0.014678624248159577,0
0.3095873268197403,0.2910316195340146,0.3993810536462451,0.0,-0.2,-0.5152099718059058,2.238907849829351,-0.004874523320136714,0
0.5802752097426644,0.25700211239299064,0.16272267786434505,0.0,0.5333333333333333,0.5116554054054053,1.6771959459459458,-0.014438685138145946,0
0.5304503478296244,0.2607298319840527,0.20881982018632275,0.0,0.2666666666666666,0.5841523341523345,2.3347665847665846,0.00993425537149939,1
0.5530992603732572,0.25800999017411713,0.18889074945262566,0.0,-0.2,0.6714527027027029,2.7660472972972974,0.052652704378426174,2
0.33670774647887325,0.3014964788732395,0.3617957746478874,0.0,0.4,-0.6831006831006828,1.8810018810018811,-0.028304970495451554,0
0.4595991812998236,0.2886857357539516,0.2517150829462249,0.0,0.1333333333333333,0.0008775008775009363,1.7558792558792558,-0.002208173605392827,1
0.35788342503438786,0.2949965612104539,0.34712001375515816,0.0,0.2,-0.5955710955710953,3.134032634032634,0.0027707396830197184,2
0.5459583636174852,0.25772894818814246,0.19631268819437234,0.0,-0.13333333333333333,0.3625644804716288,2.8150331613854087,0.03019350428431733,1
0.33710055225947644,0.2904577085506181,0.3724417391899055,0.0,-0.19999999999999996,-0.5909090909090908,2.251926040061633,-0.007112295668226021,1
0.31388082780825693,0.2986930458175348,0.3874261263742083,0.0,0.06666666666666665,0.1340626340626342,1.97263590120733,-0.030520040896463374,2
0.6167200988914907,0.23479191582163353,0.1484879852868758,0.0,0.26666666666666666,0.9165057915057915,3.0014478764478767,0.03928770040175922,0
0.4083744813669678,0.29486464149819397,0.29676087713483834,0.0,-0.20000000000000007,0.1366039952996474,1.8022914218566393,-0.015112503821940682,0
0.43339738803686617,0.2893844628584718,0.27721814910466214,0.0,-0.4,0.4519354519354518,2.1943371943371943,0.0030837609448611802,2
0.4758960641956439,0.27724875811998473,0.24685517768437137,0.0,-0.06666666666666665,-0.24370838229533875,2.664634743439091,0.020016424182562442,0
0.6047463365767669,0.2467365053233209,0.14851715809991226,0.0,-0.13333333333333336,0.952702702702703,1.825883575883576,0.020362642770685224,2
0.21388771765984957,0.27159349485840134,0.5145187874817493,0.0,-0.5333333333333333,-1.1608751608751608,2.236808236808237,-0.0068998828480291985,2
0.3278486852222051,0.29632477318160844,0.37582654159618634,0.0,-0.2,0.02892561983471098,2.4256198347107443,-0.015329085670263365,1
0.7356131364868936,0.1742241639047906,0.09016269960831576,0.0,0.5333333333333333,1.5350970017636683,2.494532627865961,0.014893118394955551,1
0.3634140039617604,0.2996985617087245,0.3368874343295151,0.0,0.1333333333333333,-0.39768050879161987,1.9367751589973814,-0.013542206280153735,0
0.5247940074906368,0.27086142322097373,0.2043445692883895,0.0,0.0,0.6044437033640422,1.9939694582239083,0.011573992398264954,1
